"","subid","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1784",384,"25","English",24,1,"scissors",FALSE,1,609,"negative","item"
"1785",384,"25","English",25,2,"crayons",TRUE,1,511,"positive","item"
"1786",384,"25","English",26,2,"pencils",FALSE,0,689,"negative","nothing"
"1787",384,"25","English",27,3,"apples",TRUE,1,726,"negative","nothing"
"1788",384,"25","English",28,2,"kites",TRUE,1,441,"positive","item"
"1789",384,"25","English",29,3,"lollipops",FALSE,1,976,"positive","nothing"
"1790",384,"25","English",30,3,"buckets",TRUE,1,697,"positive","item"
"1791",384,"25","English",31,1,"cookies",FALSE,1,1012,"negative","item"
"1792",384,"25","English",32,3,"carrots",FALSE,1,723,"positive","nothing"
"1793",350,"35","English",1,1,"cookies",FALSE,1,726,"positive","nothing"
"1794",350,"35","English",2,3,"purses",TRUE,1,1025,"negative","nothing"
"1795",350,"35","English",3,0,"balloons",FALSE,1,998,"negative","item"
"1796",350,"35","English",4,3,"keys",TRUE,1,1079,"positive","item"
"1797",350,"35","English",5,2,"cars",FALSE,1,727,"positive","nothing"
"1798",350,"35","English",6,2,"carrots",FALSE,1,1247,"positive","nothing"
"1799",350,"35","English",7,0,"shovels",FALSE,1,925,"negative","item"
"1800",350,"35","English",8,2,"phones",FALSE,1,672,"negative","item"
"1801",350,"35","English",9,2,"rainboots",TRUE,1,783,"negative","nothing"
"1802",350,"35","English",10,0,"flowers",TRUE,1,1010,"positive","item"
"1803",350,"35","English",11,0,"fish",TRUE,1,954,"negative","nothing"
"1804",350,"35","English",12,1,"crayons",FALSE,1,758,"negative","item"
"1805",350,"35","English",13,1,"mittens",TRUE,1,702,"positive","item"
"1806",350,"35","English",14,3,"bananas",TRUE,0,1033,"positive","nothing"
"1807",350,"35","English",15,0,"apples",TRUE,1,970,"negative","nothing"
"1808",350,"35","English",16,0,"kites",FALSE,1,651,"positive","nothing"
"1809",350,"35","English",17,2,"daisies",TRUE,1,829,"negative","nothing"
"1810",350,"35","English",18,1,"dogs",TRUE,1,958,"negative","nothing"
"1811",350,"35","English",19,2,"plants",TRUE,1,875,"positive","item"
"1812",350,"35","English",20,1,"cats",TRUE,1,720,"negative","nothing"
"1813",350,"35","English",21,3,"buckets",FALSE,1,847,"negative","item"
"1814",350,"35","English",22,2,"lollipops",TRUE,1,833,"positive","item"
"1815",350,"35","English",23,3,"scissors",FALSE,0,958,"negative","nothing"
"1816",350,"35","English",24,2,"presents",FALSE,1,1238,"negative","item"
"1817",350,"35","English",25,3,"ice cream cones",TRUE,1,919,"positive","item"
"1818",350,"35","English",26,3,"pencils",FALSE,1,882,"negative","item"
"1819",350,"35","English",27,1,"bows",FALSE,1,980,"negative","item"
"1820",350,"35","English",28,1,"umbrellas",TRUE,1,937,"positive","item"
"1821",350,"35","English",29,1,"guitars",FALSE,1,751,"positive","nothing"
"1822",350,"35","English",30,3,"cakes",FALSE,1,898,"positive","nothing"
"1823",350,"35","English",31,0,"donuts",TRUE,1,1023,"positive","item"
"1824",350,"35","English",32,0,"forks",FALSE,1,811,"positive","nothing"
"1825",433,"25","English",1,1,"cakes",FALSE,1,1283,"positive","nothing"
"1826",433,"25","English",2,3,"donuts",FALSE,1,985,"positive","nothing"
"1827",433,"25","English",3,0,"mittens",TRUE,1,1452,"negative","nothing"
"1828",433,"25","English",4,0,"fish",FALSE,1,879,"negative","item"
"1829",433,"25","English",5,3,"keys",FALSE,1,907,"positive","nothing"
"1830",433,"25","English",6,2,"buckets",FALSE,1,782,"positive","nothing"
"1831",433,"25","English",7,2,"guitars",TRUE,1,567,"positive","item"
"1832",433,"25","English",8,2,"phones",FALSE,1,845,"negative","item"
"1833",433,"25","English",9,0,"kites",TRUE,1,747,"positive","item"
"1834",433,"25","English",10,1,"cookies",FALSE,1,1124,"negative","item"
"1835",433,"25","English",11,2,"shovels",FALSE,1,1188,"negative","item"
"1836",433,"25","English",12,3,"bananas",FALSE,1,881,"negative","item"
"1837",433,"25","English",13,1,"presents",TRUE,1,1060,"positive","item"
"1838",433,"25","English",14,1,"ice cream cones",TRUE,1,895,"positive","item"
"1839",433,"25","English",15,0,"forks",TRUE,1,545,"positive","item"
"1840",433,"25","English",16,0,"plants",TRUE,1,1188,"negative","nothing"
"1841",433,"25","English",17,3,"pencils",TRUE,1,719,"positive","item"
"1842",433,"25","English",18,0,"dogs",FALSE,1,926,"positive","nothing"
"1843",433,"25","English",19,1,"carrots",FALSE,1,1109,"negative","item"
"1844",433,"25","English",20,1,"purses",TRUE,1,1093,"negative","nothing"
"1845",433,"25","English",21,3,"umbrellas",TRUE,1,671,"negative","nothing"
"1846",433,"25","English",22,2,"lollipops",TRUE,1,790,"negative","nothing"
"1847",433,"25","English",23,1,"scissors",TRUE,1,991,"negative","nothing"
"1848",433,"25","English",24,3,"cats",FALSE,1,1210,"negative","item"
"1849",433,"25","English",25,2,"apples",FALSE,1,972,"positive","nothing"
"1850",433,"25","English",26,0,"bows",FALSE,1,1321,"negative","item"
"1851",433,"25","English",27,0,"crayons",FALSE,1,911,"positive","nothing"
"1852",433,"25","English",28,1,"rainboots",FALSE,1,1162,"positive","nothing"
"1853",433,"25","English",29,2,"cars",FALSE,0,1000,"positive","item"
"1854",433,"25","English",30,2,"balloons",TRUE,1,1026,"negative","nothing"
"1855",433,"25","English",31,3,"flowers",FALSE,0,1172,"positive","item"
"1856",433,"25","English",32,3,"daisies",TRUE,1,1057,"negative","nothing"
"1857",109,"35","English",1,1,"forks",TRUE,1,1086,"negative","nothing"
"1858",109,"35","English",2,1,"guitars",TRUE,1,541,"negative","nothing"
"1859",109,"35","English",3,1,"pencils",FALSE,1,776,"negative","item"
"1860",109,"35","English",4,2,"bows",FALSE,1,675,"negative","item"
"1861",109,"35","English",5,0,"cars",FALSE,0,706,"negative","nothing"
"1862",109,"35","English",6,3,"cookies",FALSE,1,478,"negative","item"
"1863",109,"35","English",7,0,"daisies",TRUE,1,940,"positive","item"
"1864",109,"35","English",8,1,"cats",TRUE,1,580,"positive","item"
"1865",109,"35","English",9,2,"bananas",TRUE,1,775,"negative","nothing"
"1866",109,"35","English",10,0,"presents",FALSE,1,799,"positive","nothing"
"1867",109,"35","English",11,2,"flowers",TRUE,1,493,"negative","nothing"
"1868",109,"35","English",12,2,"plants",TRUE,1,570,"positive","item"
"1869",109,"35","English",13,2,"rainboots",FALSE,1,817,"positive","nothing"
"1870",109,"35","English",14,1,"dogs",FALSE,1,589,"negative","item"
"1871",109,"35","English",15,0,"buckets",FALSE,1,501,"negative","item"
"1872",109,"35","English",16,2,"carrots",FALSE,1,768,"negative","item"
"1873",109,"35","English",17,3,"apples",TRUE,1,506,"negative","nothing"
"1874",109,"35","English",18,3,"balloons",FALSE,1,831,"positive","nothing"
"1875",109,"35","English",19,0,"scissors",FALSE,1,595,"positive","nothing"
"1876",109,"35","English",20,0,"lollipops",TRUE,1,623,"positive","item"
"1877",109,"35","English",21,3,"donuts",TRUE,1,740,"positive","item"
"1878",109,"35","English",22,0,"shovels",FALSE,0,821,"negative","nothing"
"1879",109,"35","English",23,0,"ice cream cones",FALSE,1,830,"negative","item"
"1880",109,"35","English",24,1,"kites",FALSE,1,815,"positive","nothing"
"1881",109,"35","English",25,2,"purses",TRUE,1,595,"positive","item"
"1882",109,"35","English",26,3,"mittens",FALSE,1,849,"negative","item"
"1883",109,"35","English",27,1,"fish",TRUE,1,921,"positive","item"
"1884",109,"35","English",28,2,"keys",TRUE,0,657,"positive","nothing"
"1885",109,"35","English",29,3,"umbrellas",FALSE,1,1232,"positive","nothing"
"1886",109,"35","English",30,3,"phones",TRUE,1,971,"negative","nothing"
"1887",109,"35","English",31,3,"crayons",TRUE,1,774,"positive","item"
"1888",109,"35","English",32,1,"cakes",FALSE,1,1062,"positive","nothing"
"1889",488,"35","English",1,0,"crayons",TRUE,1,1310,"positive","item"
"1890",488,"35","English",2,3,"flowers",FALSE,1,1270,"negative","item"
"1891",488,"35","English",3,2,"bows",FALSE,1,964,"negative","item"
"1892",488,"35","English",4,0,"cakes",TRUE,1,590,"positive","item"
"1893",488,"35","English",5,0,"fish",TRUE,1,1450,"negative","nothing"
"1894",488,"35","English",6,1,"cats",FALSE,1,714,"negative","item"
"1895",488,"35","English",7,3,"carrots",TRUE,1,573,"positive","item"
"1896",488,"35","English",8,2,"rainboots",FALSE,1,1143,"negative","item"
"1897",488,"35","English",9,1,"balloons",TRUE,1,954,"negative","nothing"
"1898",488,"35","English",10,1,"plants",TRUE,1,637,"positive","item"
"1899",488,"35","English",11,2,"bananas",FALSE,1,1182,"positive","nothing"
"1900",488,"35","English",12,1,"shovels",TRUE,1,1077,"positive","item"
"1901",488,"35","English",13,1,"daisies",FALSE,1,771,"positive","nothing"
"1902",488,"35","English",14,2,"keys",FALSE,1,933,"positive","nothing"
"1903",488,"35","English",15,2,"cookies",TRUE,1,666,"negative","nothing"
"1904",488,"35","English",16,3,"umbrellas",TRUE,1,529,"positive","item"
"1905",488,"35","English",17,3,"scissors",TRUE,1,802,"negative","nothing"
"1906",488,"35","English",18,2,"buckets",TRUE,1,791,"positive","item"
"1907",488,"35","English",19,1,"phones",TRUE,1,999,"negative","nothing"
"1908",488,"35","English",20,0,"apples",FALSE,1,1097,"negative","item"
"1909",488,"35","English",21,3,"ice cream cones",TRUE,1,1249,"negative","nothing"
"1910",488,"35","English",22,0,"guitars",FALSE,1,1224,"negative","item"
"1911",488,"35","English",23,0,"mittens",TRUE,1,1392,"negative","nothing"
"1912",488,"35","English",24,0,"forks",FALSE,1,1243,"positive","nothing"
"1913",488,"35","English",25,2,"purses",TRUE,1,1781,"positive","item"
"1914",488,"35","English",26,3,"presents",TRUE,0,1434,"positive","nothing"
"1915",488,"35","English",27,1,"lollipops",FALSE,1,1323,"positive","nothing"
"1916",488,"35","English",28,3,"cars",FALSE,1,1186,"positive","nothing"
"1917",488,"35","English",29,1,"dogs",FALSE,1,774,"negative","item"
"1918",488,"35","English",30,3,"donuts",FALSE,1,1093,"negative","item"
"1919",488,"35","English",31,0,"pencils",FALSE,1,997,"positive","nothing"
"1920",488,"35","English",32,2,"kites",TRUE,1,780,"negative","nothing"
"1921",284,"35","English",1,2,"fish",FALSE,1,1430,"positive","nothing"
"1922",284,"35","English",2,2,"daisies",TRUE,1,926,"positive","item"
"1923",284,"35","English",3,1,"cookies",TRUE,1,1132,"negative","nothing"
"1924",284,"35","English",4,0,"forks",TRUE,1,956,"positive","item"
"1925",284,"35","English",5,2,"balloons",TRUE,1,1146,"positive","item"
"1926",284,"35","English",6,3,"dogs",FALSE,1,1408,"negative","item"
"1927",284,"35","English",7,0,"umbrellas",TRUE,1,1107,"negative","nothing"
"1928",284,"35","English",8,1,"donuts",FALSE,1,1651,"positive","nothing"
"1929",284,"35","English",9,2,"cakes",TRUE,1,1024,"negative","nothing"
"1930",284,"35","English",10,0,"ice cream cones",FALSE,1,1115,"positive","nothing"
"1931",284,"35","English",11,1,"cats",FALSE,1,2206,"positive","nothing"
"1932",284,"35","English",12,3,"bananas",FALSE,1,1111,"positive","nothing"
"1933",284,"35","English",13,1,"shovels",FALSE,1,716,"negative","item"
"1934",284,"35","English",14,1,"keys",TRUE,1,1493,"positive","item"
"1935",284,"35","English",15,0,"purses",FALSE,1,906,"positive","nothing"
"1936",284,"35","English",16,2,"cars",TRUE,1,2735,"negative","nothing"
"1937",284,"35","English",17,3,"mittens",TRUE,1,1718,"positive","item"
"1938",284,"35","English",18,2,"scissors",FALSE,1,1494,"negative","item"
"1939",284,"35","English",19,3,"rainboots",FALSE,1,1452,"negative","item"
"1940",284,"35","English",20,1,"phones",TRUE,1,794,"negative","nothing"
"1941",284,"35","English",21,0,"apples",TRUE,1,1992,"positive","item"
"1942",284,"35","English",22,2,"carrots",FALSE,1,2435,"positive","nothing"
"1943",284,"35","English",23,2,"crayons",FALSE,1,1007,"negative","item"
"1944",284,"35","English",24,3,"bows",TRUE,1,1809,"positive","item"
"1945",284,"35","English",25,1,"lollipops",FALSE,1,756,"negative","item"
"1946",284,"35","English",26,0,"presents",TRUE,1,1141,"negative","nothing"
"1947",284,"35","English",27,0,"kites",FALSE,1,1235,"negative","item"
"1948",284,"35","English",28,3,"guitars",TRUE,1,1822,"negative","nothing"
"1949",284,"35","English",29,1,"plants",TRUE,1,1316,"positive","item"
"1950",284,"35","English",30,3,"flowers",FALSE,1,2584,"positive","nothing"
"1951",284,"35","English",31,3,"buckets",TRUE,1,1022,"negative","nothing"
"1952",284,"35","English",32,0,"pencils",FALSE,1,1222,"negative","item"
"1953",448,"45","English",1,3,"flowers",TRUE,1,1091,"negative","nothing"
"1954",448,"45","English",2,3,"dogs",FALSE,1,1331,"positive","nothing"
"1955",448,"45","English",3,1,"balloons",FALSE,1,959,"negative","item"
"1956",448,"45","English",4,0,"apples",TRUE,1,1372,"negative","nothing"
"1957",448,"45","English",5,2,"donuts",FALSE,1,1618,"positive","nothing"
"1958",448,"45","English",6,2,"cats",FALSE,1,976,"positive","nothing"
"1959",448,"45","English",7,0,"bananas",TRUE,1,1841,"negative","nothing"
"1960",448,"45","English",8,1,"rainboots",TRUE,1,1090,"negative","nothing"
"1961",448,"45","English",9,3,"plants",TRUE,1,1456,"positive","item"
"1962",448,"45","English",10,1,"daisies",TRUE,1,933,"positive","item"
"1963",448,"45","English",11,0,"bows",FALSE,1,1465,"positive","nothing"
"1964",448,"45","English",12,1,"mittens",FALSE,1,1479,"negative","item"
"1965",448,"45","English",13,2,"kites",TRUE,1,1181,"positive","item"
"1966",448,"45","English",14,1,"cars",TRUE,1,621,"positive","item"
"1967",448,"45","English",15,0,"cookies",FALSE,1,748,"negative","item"
"1968",448,"45","English",16,3,"lollipops",FALSE,1,1381,"negative","item"
"1969",448,"45","English",17,1,"guitars",TRUE,1,1570,"negative","nothing"
"1970",448,"45","English",18,0,"purses",FALSE,1,1134,"positive","nothing"
"1971",448,"45","English",19,1,"scissors",FALSE,1,1495,"positive","nothing"
"1972",448,"45","English",20,2,"crayons",FALSE,1,867,"negative","item"
"1973",448,"45","English",21,2,"buckets",TRUE,1,1067,"positive","item"
"1974",448,"45","English",22,3,"carrots",FALSE,1,902,"positive","nothing"
"1975",448,"45","English",23,3,"fish",TRUE,1,1510,"negative","nothing"
"1976",448,"45","English",24,2,"pencils",FALSE,1,1161,"negative","item"
"1977",448,"45","English",25,0,"umbrellas",FALSE,1,778,"negative","item"
"1978",448,"45","English",26,0,"ice cream cones",TRUE,1,914,"positive","item"
"1979",448,"45","English",27,1,"keys",FALSE,1,930,"positive","nothing"
"1980",448,"45","English",28,3,"shovels",FALSE,1,871,"negative","item"
"1981",448,"45","English",29,2,"cakes",TRUE,1,900,"negative","nothing"
"1982",448,"45","English",30,0,"phones",TRUE,1,960,"positive","item"
"1983",448,"45","English",31,2,"presents",FALSE,0,937,"negative","nothing"
"1984",448,"45","English",32,3,"forks",TRUE,1,1330,"positive","item"
"1985",293,"35","English",1,0,"purses",FALSE,1,2899,"positive","nothing"
"1986",293,"35","English",2,2,"keys",FALSE,1,2117,"negative","item"
"1987",293,"35","English",3,1,"guitars",TRUE,1,1669,"negative","nothing"
"1988",293,"35","English",4,2,"apples",TRUE,1,1054,"positive","item"
"1989",293,"35","English",5,1,"presents",TRUE,1,1463,"positive","item"
"1990",293,"35","English",6,3,"rainboots",TRUE,1,1470,"positive","item"
"1991",293,"35","English",7,2,"shovels",FALSE,1,1221,"positive","nothing"
"1992",293,"35","English",8,0,"lollipops",TRUE,1,1092,"positive","item"
"1993",293,"35","English",9,0,"kites",FALSE,1,894,"negative","item"
"1994",293,"35","English",10,3,"bows",FALSE,1,3278,"negative","item"
"1995",293,"35","English",11,3,"fish",FALSE,1,1486,"positive","nothing"
"1996",293,"35","English",12,3,"bananas",TRUE,1,1413,"positive","item"
"1997",293,"35","English",13,1,"plants",FALSE,1,894,"positive","nothing"
"1998",293,"35","English",14,1,"cookies",FALSE,1,814,"positive","nothing"
"1999",293,"35","English",15,2,"umbrellas",TRUE,1,1461,"negative","nothing"
"2000",293,"35","English",16,2,"mittens",TRUE,1,1021,"negative","nothing"
"2001",293,"35","English",17,3,"daisies",TRUE,1,1469,"negative","nothing"
"2002",293,"35","English",18,3,"buckets",FALSE,1,829,"positive","nothing"
"2003",293,"35","English",19,3,"crayons",TRUE,1,997,"negative","nothing"
"2004",293,"35","English",20,0,"donuts",FALSE,1,1447,"positive","nothing"
"2005",293,"35","English",21,2,"pencils",FALSE,1,2012,"positive","nothing"
"2006",293,"35","English",22,1,"scissors",TRUE,1,1223,"negative","nothing"
"2007",293,"35","English",23,0,"ice cream cones",TRUE,1,1421,"positive","item"
"2008",293,"35","English",24,0,"cats",TRUE,1,2414,"negative","nothing"
"2009",293,"35","English",25,1,"balloons",TRUE,1,837,"positive","item"
"2010",293,"35","English",26,2,"phones",FALSE,1,1028,"negative","item"
"2011",293,"35","English",27,0,"cars",FALSE,1,1015,"negative","item"
"2012",293,"35","English",28,0,"dogs",TRUE,1,1487,"negative","nothing"
"2013",293,"35","English",29,1,"cakes",FALSE,1,811,"negative","item"
"2014",293,"35","English",30,1,"flowers",FALSE,1,1200,"negative","item"
"2015",293,"35","English",31,2,"forks",TRUE,1,983,"positive","item"
"2016",293,"35","English",32,3,"carrots",FALSE,1,848,"negative","item"
"2017",14,"35","English",1,2,"pencils",FALSE,1,1540,"negative","item"
"2018",14,"35","English",2,2,"umbrellas",TRUE,1,1593,"positive","item"
"2019",14,"35","English",3,1,"mittens",TRUE,1,1699,"positive","item"
"2020",14,"35","English",4,0,"keys",FALSE,1,4045,"positive","nothing"
"2021",14,"35","English",5,3,"phones",TRUE,1,1389,"positive","item"
"2022",14,"35","English",6,2,"flowers",FALSE,1,1828,"negative","item"
"2023",14,"35","English",7,2,"donuts",TRUE,1,1171,"positive","item"
"2024",14,"35","English",8,0,"bows",TRUE,1,1043,"positive","item"
"2025",14,"35","English",9,3,"scissors",FALSE,0,1125,"negative","nothing"
"2026",14,"35","English",10,1,"kites",FALSE,0,1332,"negative","nothing"
"2027",14,"35","English",11,3,"rainboots",FALSE,1,2396,"negative","item"
"2028",14,"35","English",12,3,"bananas",FALSE,1,1378,"positive","nothing"
"2029",14,"35","English",13,1,"cats",FALSE,1,2165,"negative","item"
"2030",14,"35","English",14,3,"fish",TRUE,1,2147,"positive","item"
"2031",14,"35","English",15,0,"cookies",TRUE,1,2739,"negative","nothing"
"2032",14,"35","English",16,0,"dogs",FALSE,1,1483,"positive","nothing"
"2033",14,"35","English",17,2,"ice cream cones",FALSE,1,1875,"positive","nothing"
"2034",14,"35","English",18,2,"crayons",TRUE,1,1909,"negative","nothing"
"2035",14,"35","English",19,1,"balloons",FALSE,1,1251,"negative","item"
"2036",14,"35","English",20,2,"presents",TRUE,1,1717,"negative","nothing"
"2037",14,"35","English",21,2,"purses",FALSE,1,1691,"positive","nothing"
"2038",14,"35","English",22,1,"daisies",FALSE,1,1076,"positive","nothing"
