"","X","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"330",1323,29,"F",25,"English",11,3,"donuts",TRUE,1,833,"negative","nothing"
"331",1324,29,"F",25,"English",12,1,"guitars",TRUE,1,802,"positive","item"
"332",1325,29,"F",25,"English",13,3,"presents",TRUE,1,744,"negative","nothing"
"333",1326,29,"F",25,"English",14,1,"dogs",TRUE,1,622,"positive","item"
"334",1327,29,"F",25,"English",15,1,"phones",FALSE,1,579,"negative","item"
"335",1328,29,"F",25,"English",16,3,"scissors",TRUE,1,536,"positive","item"
"336",1329,29,"F",25,"English",17,2,"shovels",FALSE,1,608,"negative","item"
"337",133,372,"M",35,"English",5,2,"mittens",TRUE,1,1251,"positive","item"
"338",1330,29,"F",25,"English",18,3,"buckets",FALSE,1,665,"negative","item"
"339",1331,29,"F",25,"English",19,1,"mittens",TRUE,1,778,"negative","nothing"
"340",1332,29,"F",25,"English",20,0,"bows",TRUE,1,655,"positive","item"
"341",1333,29,"F",25,"English",21,2,"cookies",TRUE,1,519,"positive","item"
"342",1334,29,"F",25,"English",22,3,"crayons",FALSE,1,765,"negative","item"
"343",1335,29,"F",25,"English",23,2,"umbrellas",FALSE,1,1034,"positive","nothing"
"344",1336,29,"F",25,"English",24,3,"ice cream cones",TRUE,1,783,"positive","item"
"345",1337,29,"F",25,"English",25,0,"cars",FALSE,1,1023,"positive","nothing"
"346",1338,29,"F",25,"English",26,2,"bananas",TRUE,1,830,"negative","nothing"
"347",1339,29,"F",25,"English",27,1,"rainboots",FALSE,1,948,"negative","item"
"348",134,372,"M",35,"English",6,2,"rainboots",TRUE,1,1095,"negative","nothing"
"349",1340,29,"F",25,"English",28,0,"forks",FALSE,1,793,"positive","nothing"
"350",1341,29,"F",25,"English",29,0,"apples",FALSE,1,964,"negative","item"
"351",1342,29,"F",25,"English",30,2,"daisies",FALSE,1,1028,"positive","nothing"
"352",1343,29,"F",25,"English",31,1,"kites",TRUE,1,777,"negative","nothing"
"353",1344,29,"F",25,"English",32,0,"cats",FALSE,1,591,"negative","item"
"354",1345,46,"M",25,"english",1,1,"plants",TRUE,1,1602,"positive","item"
"355",1346,46,"M",25,"english",2,0,"pencils",TRUE,1,770,"positive","item"
"356",1347,46,"M",25,"english",3,0,"dogs",TRUE,1,1323,"negative","nothing"
"357",1348,46,"M",25,"english",4,2,"bows",TRUE,1,1111,"positive","item"
"358",1349,46,"M",25,"english",5,0,"bananas",FALSE,1,981,"positive","nothing"
"359",135,372,"M",35,"English",7,2,"apples",TRUE,1,944,"negative","nothing"
"360",1350,46,"M",25,"english",6,1,"cars",FALSE,1,666,"positive","nothing"
"361",1351,46,"M",25,"english",7,1,"apples",TRUE,1,695,"positive","item"
"362",1352,46,"M",25,"english",8,3,"buckets",TRUE,1,1029,"negative","nothing"
"363",1353,46,"M",25,"english",9,3,"forks",FALSE,1,1685,"positive","nothing"
"364",1354,46,"M",25,"english",10,3,"balloons",FALSE,1,972,"negative","item"
"365",1355,46,"M",25,"english",11,1,"flowers",FALSE,1,1503,"negative","item"
"366",1356,46,"M",25,"english",12,0,"shovels",FALSE,1,654,"negative","item"
"367",1357,46,"M",25,"english",13,2,"mittens",TRUE,1,1029,"positive","item"
"368",1358,46,"M",25,"english",14,0,"rainboots",TRUE,1,2280,"negative","nothing"
"369",1359,46,"M",25,"english",15,2,"cookies",FALSE,1,934,"positive","nothing"
"370",136,372,"M",35,"English",8,2,"cakes",TRUE,1,689,"positive","item"
"371",1360,46,"M",25,"english",16,0,"crayons",FALSE,1,907,"negative","item"
"372",1361,46,"M",25,"english",17,3,"phones",FALSE,1,935,"negative","item"
"373",1362,46,"M",25,"english",18,1,"carrots",TRUE,1,1247,"negative","nothing"
"374",1363,46,"M",25,"english",19,1,"kites",FALSE,1,911,"positive","nothing"
"375",1364,46,"M",25,"english",20,3,"guitars",TRUE,1,726,"positive","item"
"376",1365,46,"M",25,"english",21,2,"presents",FALSE,1,949,"negative","item"
"377",1366,46,"M",25,"english",22,2,"cakes",TRUE,1,1631,"negative","nothing"
"378",1367,46,"M",25,"english",23,3,"fish",FALSE,1,876,"positive","nothing"
"379",1368,46,"M",25,"english",24,3,"ice cream cones",TRUE,1,1047,"negative","nothing"
"380",1369,46,"M",25,"english",25,0,"daisies",TRUE,1,709,"positive","item"
"381",137,372,"M",35,"English",9,1,"forks",TRUE,1,1173,"positive","item"
"382",1370,46,"M",25,"english",26,1,"purses",TRUE,1,1004,"negative","nothing"
"383",1371,46,"M",25,"english",27,2,"lollipops",FALSE,1,775,"positive","nothing"
"384",1372,46,"M",25,"english",28,0,"umbrellas",FALSE,1,958,"positive","nothing"
"385",1373,46,"M",25,"english",29,2,"keys",TRUE,1,1285,"negative","nothing"
"386",1374,46,"M",25,"english",30,3,"scissors",TRUE,1,622,"positive","item"
"387",1375,46,"M",25,"english",31,1,"donuts",FALSE,1,910,"negative","item"
"388",1376,46,"M",25,"english",32,2,"cats",FALSE,1,1615,"negative","item"
"389",1377,149,"F",35,"english",1,1,"cookies",FALSE,1,1777,"negative","item"
"390",1378,149,"F",35,"english",2,2,"kites",TRUE,1,1209,"negative","nothing"
"391",1379,149,"F",35,"english",3,0,"plants",TRUE,1,1280,"positive","item"
"392",138,372,"M",35,"English",10,1,"daisies",FALSE,1,820,"negative","item"
"393",1380,149,"F",35,"english",4,1,"umbrellas",TRUE,1,2306,"negative","nothing"
"394",1381,149,"F",35,"english",5,0,"keys",TRUE,1,4133,"negative","nothing"
"395",1382,149,"F",35,"english",6,0,"forks",FALSE,1,1050,"negative","item"
"396",1383,149,"F",35,"english",7,0,"flowers",TRUE,1,790,"positive","item"
"397",1384,149,"F",35,"english",8,2,"pencils",FALSE,1,1200,"negative","item"
"398",1385,149,"F",35,"english",9,2,"purses",TRUE,1,1437,"negative","nothing"
"399",1386,149,"F",35,"english",10,3,"dogs",FALSE,1,1069,"negative","item"
"400",1387,149,"F",35,"english",11,1,"cakes",TRUE,1,1753,"positive","item"
"401",1388,149,"F",35,"english",12,1,"scissors",TRUE,1,1117,"negative","nothing"
"402",1389,149,"F",35,"english",13,2,"phones",FALSE,1,1157,"negative","item"
"403",139,372,"M",35,"English",11,3,"plants",TRUE,1,892,"negative","nothing"
"404",1390,149,"F",35,"english",14,1,"rainboots",FALSE,1,1381,"positive","nothing"
"405",1391,149,"F",35,"english",15,0,"donuts",TRUE,1,1550,"negative","nothing"
"406",1392,149,"F",35,"english",16,0,"mittens",FALSE,1,2202,"positive","nothing"
"407",1393,149,"F",35,"english",17,1,"ice cream cones",FALSE,1,927,"negative","item"
"408",1394,149,"F",35,"english",18,3,"lollipops",TRUE,1,1184,"negative","nothing"
"409",1395,149,"F",35,"english",19,2,"balloons",FALSE,0,710,"positive","item"
"410",1396,149,"F",35,"english",20,3,"carrots",FALSE,1,868,"positive","nothing"
"411",1397,149,"F",35,"english",21,3,"cars",FALSE,1,1490,"negative","item"
"412",1398,149,"F",35,"english",22,2,"shovels",TRUE,1,2160,"positive","item"
"413",1399,149,"F",35,"english",23,3,"bananas",TRUE,1,947,"positive","item"
"414",14,279,"M",35,"English",14,1,"apples",FALSE,1,836,"positive","nothing"
"415",140,372,"M",35,"English",12,3,"kites",TRUE,1,767,"negative","nothing"
"416",1400,149,"F",35,"english",24,0,"presents",FALSE,1,757,"negative","item"
"417",1401,149,"F",35,"english",25,0,"guitars",FALSE,1,1320,"positive","nothing"
"418",1402,149,"F",35,"english",26,3,"fish",TRUE,1,1098,"negative","nothing"
"419",1403,149,"F",35,"english",27,3,"crayons",TRUE,1,580,"positive","item"
"420",1404,149,"F",35,"english",28,2,"bows",FALSE,1,2479,"positive","nothing"
"421",1405,149,"F",35,"english",29,1,"cats",TRUE,1,840,"positive","item"
"422",1406,149,"F",35,"english",30,2,"daisies",FALSE,1,1276,"positive","nothing"
"423",1407,149,"F",35,"english",31,1,"apples",TRUE,0,640,"positive","nothing"
"424",1408,149,"F",35,"english",32,3,"buckets",FALSE,1,1290,"positive","nothing"
"425",1409,395,"F",25,"english",1,1,"daisies",FALSE,1,982,"negative","item"
"426",141,372,"M",35,"English",13,0,"bows",FALSE,1,1125,"positive","nothing"
"427",1410,395,"F",25,"english",2,0,"cookies",TRUE,1,1353,"negative","nothing"
"428",1411,395,"F",25,"english",3,1,"flowers",FALSE,1,886,"negative","item"
"429",1412,395,"F",25,"english",4,3,"cakes",TRUE,1,1298,"positive","item"
"430",1413,395,"F",25,"english",5,0,"phones",FALSE,1,1178,"positive","nothing"
"431",1414,395,"F",25,"english",6,2,"lollipops",FALSE,1,878,"positive","nothing"
"432",1415,395,"F",25,"english",7,1,"kites",FALSE,1,1277,"positive","nothing"
"433",1416,395,"F",25,"english",8,2,"bows",TRUE,1,1428,"positive","item"
"434",1417,395,"F",25,"english",9,3,"mittens",TRUE,1,1674,"negative","nothing"
"435",1418,395,"F",25,"english",10,0,"buckets",TRUE,1,1191,"negative","nothing"
"436",1419,395,"F",25,"english",11,0,"cars",FALSE,1,2292,"negative","item"
"437",142,372,"M",35,"English",14,0,"carrots",TRUE,1,580,"positive","item"
"438",1420,395,"F",25,"english",12,1,"apples",TRUE,1,1160,"negative","nothing"
"439",1421,395,"F",25,"english",13,2,"fish",FALSE,1,1334,"negative","item"
"440",1422,395,"F",25,"english",14,2,"crayons",TRUE,1,1054,"negative","nothing"
"441",1423,395,"F",25,"english",15,3,"shovels",FALSE,1,1601,"positive","nothing"
"442",1424,395,"F",25,"english",16,0,"keys",FALSE,1,876,"negative","item"
"443",1425,395,"F",25,"english",17,2,"purses",TRUE,1,1728,"negative","nothing"
"444",1426,395,"F",25,"english",18,3,"rainboots",TRUE,1,1179,"negative","nothing"
"445",1427,395,"F",25,"english",19,3,"donuts",FALSE,1,1115,"negative","item"
"446",1428,395,"F",25,"english",20,2,"pencils",FALSE,1,1703,"positive","nothing"
"447",1429,395,"F",25,"english",21,1,"cats",TRUE,1,1210,"positive","item"
"448",143,372,"M",35,"English",15,1,"cookies",FALSE,1,1110,"negative","item"
"449",1430,395,"F",25,"english",22,1,"forks",FALSE,1,922,"positive","nothing"
"450",1431,395,"F",25,"english",23,3,"dogs",FALSE,1,953,"positive","nothing"
"451",1432,395,"F",25,"english",24,0,"carrots",TRUE,1,979,"positive","item"
"452",1433,395,"F",25,"english",25,3,"bananas",FALSE,1,1153,"negative","item"
"453",1434,395,"F",25,"english",26,0,"umbrellas",TRUE,1,1454,"positive","item"
"454",1435,395,"F",25,"english",27,2,"ice cream cones",FALSE,1,1716,"negative","item"
"455",1436,395,"F",25,"english",28,3,"scissors",TRUE,1,968,"positive","item"
"456",1437,395,"F",25,"english",29,2,"guitars",TRUE,1,816,"positive","item"
"457",1438,395,"F",25,"english",30,1,"plants",TRUE,1,991,"negative","nothing"
"458",1439,395,"F",25,"english",31,1,"balloons",TRUE,1,1121,"positive","item"
"459",144,372,"M",35,"English",16,0,"pencils",TRUE,1,672,"positive","item"
"460",1440,395,"F",25,"english",32,0,"presents",FALSE,1,1200,"positive","nothing"
"461",1441,347,"M",35,"english",1,0,"umbrellas",TRUE,1,1247,"negative","nothing"
"462",1442,347,"M",35,"english",2,3,"cars",TRUE,1,1597,"positive","item"
"463",1443,347,"M",35,"english",3,2,"keys",TRUE,1,783,"positive","item"
"464",1444,347,"M",35,"english",4,1,"mittens",TRUE,1,769,"positive","item"
"465",1445,347,"M",35,"english",5,1,"dogs",TRUE,1,1099,"negative","nothing"
"466",1446,347,"M",35,"english",6,0,"purses",TRUE,1,1483,"negative","nothing"
"467",1447,347,"M",35,"english",7,3,"cats",TRUE,1,992,"negative","nothing"
"468",1448,347,"M",35,"english",8,1,"cookies",FALSE,1,1193,"negative","item"
"469",1449,347,"M",35,"english",9,2,"ice cream cones",TRUE,1,1142,"positive","item"
"470",145,372,"M",35,"English",17,2,"umbrellas",FALSE,1,845,"positive","nothing"
"471",1450,347,"M",35,"english",10,1,"kites",FALSE,1,698,"positive","nothing"
"472",1451,347,"M",35,"english",11,3,"cakes",FALSE,1,949,"positive","nothing"
"473",1452,347,"M",35,"english",12,1,"buckets",TRUE,1,1263,"negative","nothing"
"474",1453,347,"M",35,"english",13,1,"crayons",FALSE,1,1088,"positive","nothing"
"475",1454,347,"M",35,"english",14,1,"guitars",FALSE,1,837,"negative","item"
"476",1455,347,"M",35,"english",15,2,"flowers",TRUE,1,1277,"negative","nothing"
"477",1456,347,"M",35,"english",16,2,"lollipops",FALSE,1,786,"positive","nothing"
"478",1457,347,"M",35,"english",17,0,"apples",FALSE,1,995,"positive","nothing"
"479",1458,347,"M",35,"english",18,0,"bananas",FALSE,1,1027,"positive","nothing"
"480",1459,347,"M",35,"english",19,0,"presents",FALSE,1,1097,"negative","item"
"481",146,372,"M",35,"English",18,0,"ice cream cones",FALSE,1,1017,"negative","item"
"482",1460,347,"M",35,"english",20,3,"forks",TRUE,1,1184,"negative","nothing"
"483",1461,347,"M",35,"english",21,3,"shovels",FALSE,1,1186,"negative","item"
"484",1462,347,"M",35,"english",22,3,"daisies",FALSE,0,1144,"positive","item"
"485",1463,347,"M",35,"english",23,2,"bows",FALSE,1,2410,"negative","item"
"486",1464,347,"M",35,"english",24,0,"balloons",TRUE,1,1114,"positive","item"
"487",1465,347,"M",35,"english",25,2,"donuts",FALSE,1,886,"negative","item"
"488",1466,347,"M",35,"english",26,0,"phones",TRUE,1,1327,"positive","item"
"489",1467,347,"M",35,"english",27,1,"scissors",TRUE,1,1164,"positive","item"
"490",1468,347,"M",35,"english",28,2,"plants",FALSE,1,1443,"positive","nothing"
"491",1469,347,"M",35,"english",29,3,"pencils",FALSE,1,937,"positive","nothing"
"492",147,372,"M",35,"English",19,0,"phones",TRUE,1,1361,"negative","nothing"
"493",1470,347,"M",35,"english",30,2,"rainboots",TRUE,1,1744,"negative","nothing"
"494",1471,347,"M",35,"english",31,0,"carrots",FALSE,1,1756,"negative","item"
"495",1472,347,"M",35,"english",32,3,"fish",FALSE,1,1270,"negative","item"
"496",1473,223,"F",55,"English",1,3,"plants",TRUE,1,1769,"negative","nothing"
"497",1474,223,"F",55,"English",2,1,"shovels",FALSE,1,1610,"positive","nothing"
"498",1475,223,"F",55,"English",3,1,"presents",TRUE,1,1413,"negative","nothing"
"499",1476,223,"F",55,"English",4,2,"balloons",TRUE,1,1038,"negative","nothing"
"500",1477,223,"F",55,"English",5,3,"cookies",TRUE,1,1259,"positive","item"
"501",1478,223,"F",55,"English",6,2,"mittens",TRUE,1,961,"positive","item"
"502",1479,223,"F",55,"English",7,1,"donuts",FALSE,1,1217,"negative","item"
"503",148,372,"M",35,"English",20,3,"scissors",FALSE,1,816,"positive","nothing"
"504",1480,223,"F",55,"English",8,1,"kites",TRUE,1,1401,"negative","nothing"
"505",1481,223,"F",55,"English",9,0,"carrots",TRUE,1,2897,"negative","nothing"
"506",1482,223,"F",55,"English",10,1,"phones",FALSE,1,3697,"negative","item"
"507",1483,223,"F",55,"English",11,1,"ice cream cones",TRUE,1,1757,"positive","item"
"508",1484,223,"F",55,"English",12,3,"keys",FALSE,1,1205,"positive","nothing"
"509",1485,223,"F",55,"English",13,3,"buckets",FALSE,1,1458,"positive","nothing"
"510",1486,223,"F",55,"English",14,1,"rainboots",TRUE,1,1005,"positive","item"
"511",1487,223,"F",55,"English",15,2,"forks",FALSE,1,1128,"negative","item"
"512",1488,223,"F",55,"English",16,0,"lollipops",FALSE,1,1144,"negative","item"
"513",1489,223,"F",55,"English",17,2,"cakes",FALSE,1,1416,"positive","nothing"
"514",149,372,"M",35,"English",21,1,"flowers",TRUE,1,845,"negative","nothing"
"515",1490,223,"F",55,"English",18,0,"cats",TRUE,1,2194,"negative","nothing"
"516",1491,223,"F",55,"English",19,2,"dogs",TRUE,1,1189,"negative","nothing"
"517",1492,223,"F",55,"English",20,0,"purses",FALSE,1,1415,"positive","nothing"
"518",1493,223,"F",55,"English",21,2,"daisies",TRUE,1,893,"positive","item"
"519",1494,223,"F",55,"English",22,3,"pencils",TRUE,1,836,"positive","item"
"520",1495,223,"F",55,"English",23,0,"cars",TRUE,1,724,"positive","item"
"521",1496,223,"F",55,"English",24,3,"scissors",TRUE,1,1668,"negative","nothing"
"522",1497,223,"F",55,"English",25,0,"bows",FALSE,1,929,"negative","item"
"523",1498,223,"F",55,"English",26,1,"crayons",FALSE,1,1050,"positive","nothing"
"524",1499,223,"F",55,"English",27,0,"fish",FALSE,1,1272,"positive","nothing"
"525",15,279,"M",35,"English",15,2,"plants",FALSE,1,790,"negative","item"
"526",150,372,"M",35,"English",22,1,"purses",FALSE,1,640,"positive","nothing"
"527",1500,223,"F",55,"English",28,2,"flowers",FALSE,1,1249,"negative","item"
"528",1501,223,"F",55,"English",29,3,"apples",TRUE,0,1517,"negative","item"
"529",1502,223,"F",55,"English",30,2,"bananas",FALSE,1,1191,"positive","nothing"
"530",1503,223,"F",55,"English",31,0,"umbrellas",TRUE,1,1330,"positive","item"
"531",1504,223,"F",55,"English",32,3,"guitars",FALSE,1,1046,"negative","item"
"532",1505,75,"M",35,"English",1,2,"bows",FALSE,1,1626,"negative","item"
"533",1506,75,"M",35,"English",2,0,"ice cream cones",TRUE,1,1520,"negative","nothing"
"534",1507,75,"M",35,"English",3,2,"umbrellas",FALSE,1,1180,"positive","nothing"
"535",1508,75,"M",35,"English",4,3,"apples",TRUE,1,1186,"negative","nothing"
"536",1509,75,"M",35,"English",5,1,"balloons",FALSE,1,1033,"positive","nothing"
"537",151,372,"M",35,"English",23,3,"cats",FALSE,1,985,"positive","nothing"
"538",1510,75,"M",35,"English",6,1,"plants",FALSE,1,1310,"negative","item"
"539",1511,75,"M",35,"English",7,1,"shovels",TRUE,1,1277,"negative","nothing"
"540",1512,75,"M",35,"English",8,0,"forks",TRUE,1,2737,"negative","nothing"
"541",1513,75,"M",35,"English",9,2,"lollipops",TRUE,1,842,"positive","item"
"542",1514,75,"M",35,"English",10,0,"pencils",TRUE,1,1578,"positive","item"
"543",1515,75,"M",35,"English",11,3,"flowers",TRUE,1,1460,"negative","nothing"
"544",1516,75,"M",35,"English",12,1,"bananas",TRUE,1,740,"positive","item"
"545",1517,75,"M",35,"English",13,0,"daisies",FALSE,1,1120,"negative","item"
"546",1518,75,"M",35,"English",14,3,"guitars",FALSE,1,1579,"positive","nothing"
"547",1519,75,"M",35,"English",15,0,"cars",FALSE,1,1228,"positive","nothing"
"548",152,372,"M",35,"English",24,0,"presents",FALSE,1,985,"negative","item"
"549",1520,75,"M",35,"English",16,0,"dogs",TRUE,1,567,"positive","item"
"550",1521,75,"M",35,"English",17,1,"carrots",TRUE,1,1662,"positive","item"
"551",1522,75,"M",35,"English",18,1,"fish",TRUE,1,940,"negative","nothing"
"552",1523,75,"M",35,"English",19,1,"presents",FALSE,1,1140,"negative","item"
"553",1524,75,"M",35,"English",20,0,"scissors",FALSE,1,939,"positive","nothing"
"554",1525,75,"M",35,"English",21,3,"phones",FALSE,1,1040,"negative","item"
"555",1526,75,"M",35,"English",22,3,"mittens",FALSE,1,1426,"positive","nothing"
"556",1527,75,"M",35,"English",23,3,"donuts",FALSE,1,1181,"negative","item"
"557",1528,75,"M",35,"English",24,2,"rainboots",TRUE,1,1219,"negative","nothing"
"558",1529,75,"M",35,"English",25,3,"buckets",TRUE,1,1228,"positive","item"
"559",153,372,"M",35,"English",25,3,"shovels",FALSE,1,1219,"negative","item"
"560",1530,75,"M",35,"English",26,2,"cookies",TRUE,1,734,"positive","item"
"561",1531,75,"M",35,"English",27,1,"cats",FALSE,1,744,"positive","nothing"
"562",1532,75,"M",35,"English",28,0,"kites",FALSE,1,1049,"negative","item"
"563",1533,75,"M",35,"English",29,2,"keys",FALSE,1,696,"positive","nothing"
"564",1534,75,"M",35,"English",30,3,"cakes",TRUE,1,781,"positive","item"
"565",1535,75,"M",35,"English",31,2,"crayons",TRUE,1,1333,"negative","nothing"
"566",1536,75,"M",35,"English",32,2,"purses",FALSE,1,1344,"negative","item"
"567",1537,250,"M",35,"English",1,3,"cookies",FALSE,1,1800,"negative","item"
"568",1538,250,"M",35,"English",2,0,"daisies",TRUE,1,1876,"positive","item"
"569",1539,250,"M",35,"English",3,1,"guitars",FALSE,1,1743,"positive","nothing"
"570",154,372,"M",35,"English",26,1,"guitars",TRUE,1,581,"positive","item"
"571",1540,250,"M",35,"English",4,1,"cats",FALSE,1,2007,"negative","item"
"572",1541,250,"M",35,"English",5,1,"kites",FALSE,1,1444,"positive","nothing"
"573",1542,250,"M",35,"English",6,1,"presents",TRUE,1,2303,"negative","nothing"
"574",1543,250,"M",35,"English",7,2,"plants",TRUE,1,1647,"negative","nothing"
"575",1544,250,"M",35,"English",8,3,"phones",FALSE,1,2360,"positive","nothing"
"576",1545,250,"M",35,"English",9,2,"apples",FALSE,1,1473,"positive","nothing"
"577",1546,250,"M",35,"English",10,0,"ice cream cones",TRUE,1,1802,"negative","nothing"
"578",1547,250,"M",35,"English",11,3,"cakes",FALSE,1,2395,"negative","item"
"579",1548,250,"M",35,"English",12,3,"cars",TRUE,1,1332,"positive","item"
"580",1549,250,"M",35,"English",13,2,"keys",TRUE,1,1098,"positive","item"
